10, 25, 152.149, 99.192, 0.212121, 0.156598, 100, -1, 1.78908e-09, 2.95995e-11, 2.86642e-11, 3.05855e-11
10, 25, 320.066, 298.049, 0.212121, 0.0648878, 158.489, -0.8, 2.25222e-10, 9.21849e-12, 9.06403e-12, 9.37693e-12
10, 25, 127.233, 227.658, 0.212121, 0.0480044, 251.189, -0.6, 4.97815e-11, 5.12599e-12, 5.03244e-12, 5.22171e-12
10, 25, 59.9058, 160.681, 0.212121, 0.045911, 398.107, -0.4, 1.41909e-11, 3.6848e-12, 3.60347e-12, 3.76813e-12
10, 25, 34.7429, 107.148, 0.212121, 0.0532464, 630.957, -0.2, 4.89935e-12, 3.21209e-12, 3.12499e-12, 3.3017e-12
10, 25, 18.3993, 62.7633, 0.212121, 0.0683784, 1000, -9.71445e-17, 1.86704e-12, 3.10039e-12, 2.99132e-12, 3.21349e-12
10, 25, 10.4845, 33.1805, 0.212121, 0.102746, 1584.89, 0.2, 8.29379e-13, 3.50157e-12, 3.33782e-12, 3.67396e-12
10, 25, 6.02347, 17.0425, 0.212121, 0.161849, 2511.89, 0.4, 3.84465e-13, 4.14579e-12, 3.88657e-12, 4.42506e-12
10, 25, 2.7342, 7.6681, 0.212121, 0.269391, 3981.07, 0.6, 1.86225e-13, 5.18656e-12, 4.72878e-12, 5.69887e-12
10, 25, 1.15124, 3.53596, 0.212121, 0.439447, 6309.57, 0.8, 8.76066e-14, 6.35921e-12, 5.58788e-12, 7.26875e-12
10, 25, 0.431716, 1.45961, 0.212121, 0.819476, 10000, 1, 4.62244e-14, 8.91319e-12, 7.40596e-12, 1.08654e-11
10, 25, 0.10279, 0.59618, 0.212121, 1.74102, 15848.9, 1.2, 2.39737e-14, 1.42331e-11, 9.64818e-12, 1.80103e-11
