15, 25, 152.149, 99.192, 0.212121, 0.126547, 100, -1, 1.44567e-09, 2.39193e-11, 2.31622e-11, 2.47175e-11
15, 25, 320.066, 298.049, 0.212121, 0.0525973, 158.489, -0.8, 1.82557e-10, 7.47241e-12, 7.34699e-12, 7.60104e-12
15, 25, 127.233, 227.658, 0.212121, 0.0387572, 251.189, -0.6, 4.01893e-11, 4.13856e-12, 4.06276e-12, 4.21612e-12
15, 25, 59.9058, 160.681, 0.212121, 0.036894, 398.107, -0.4, 1.14022e-11, 2.9611e-12, 2.89534e-12, 3.02846e-12
15, 25, 34.7429, 107.148, 0.212121, 0.0425995, 630.957, -0.2, 3.91882e-12, 2.56981e-12, 2.49957e-12, 2.64208e-12
15, 25, 18.3993, 62.7633, 0.212121, 0.0543495, 1000, -9.71445e-17, 1.4834e-12, 2.46429e-12, 2.37667e-12, 2.55516e-12
15, 25, 10.4845, 33.1805, 0.212121, 0.0810794, 1584.89, 0.2, 6.54058e-13, 2.76317e-12, 2.63225e-12, 2.90096e-12
15, 25, 6.02347, 17.0425, 0.212121, 0.126624, 2511.89, 0.4, 3.00479e-13, 3.2435e-12, 3.03756e-12, 3.46529e-12
15, 25, 2.7342, 7.6681, 0.212121, 0.207601, 3981.07, 0.6, 1.4323e-13, 3.99692e-12, 3.63702e-12, 4.39943e-12
15, 25, 1.15124, 3.53596, 0.212121, 0.331789, 6309.57, 0.8, 6.58957e-14, 4.8013e-12, 4.20308e-12, 5.50566e-12
15, 25, 0.431716, 1.45961, 0.212121, 0.602042, 10000, 1, 3.37142e-14, 6.54822e-12, 5.40162e-12, 8.02843e-12
15, 25, 0.10279, 0.59618, 0.212121, 1.16068, 15848.9, 1.2, 1.66572e-14, 9.48876e-12, 6.70365e-12, 1.20068e-11
