5, 25, 152.149, 99.192, 0.212121, 0.226592, 100, -1, 2.58905e-09, 4.28293e-11, 4.14812e-11, 4.42508e-11
5, 25, 320.066, 298.049, 0.212121, 0.093261, 158.489, -0.8, 3.23724e-10, 1.32494e-11, 1.30282e-11, 1.34763e-11
5, 25, 127.233, 227.658, 0.212121, 0.0695973, 251.189, -0.6, 7.21844e-11, 7.43172e-12, 7.29715e-12, 7.5694e-12
5, 25, 59.9058, 160.681, 0.212121, 0.0672374, 398.107, -0.4, 2.07889e-11, 5.39644e-12, 5.27887e-12, 5.51691e-12
5, 25, 34.7429, 107.148, 0.212121, 0.078719, 630.957, -0.2, 7.24659e-12, 4.74872e-12, 4.62215e-12, 4.87897e-12
5, 25, 18.3993, 62.7633, 0.212121, 0.102486, 1000, -9.71445e-17, 2.80062e-12, 4.64686e-12, 4.48709e-12, 4.81259e-12
5, 25, 10.4845, 33.1805, 0.212121, 0.156308, 1584.89, 0.2, 1.2634e-12, 5.32694e-12, 5.08454e-12, 5.58222e-12
5, 25, 6.02347, 17.0425, 0.212121, 0.250563, 2511.89, 0.4, 5.96435e-13, 6.41821e-12, 6.02939e-12, 6.83738e-12
5, 25, 2.7342, 7.6681, 0.212121, 0.429716, 3981.07, 0.6, 2.98188e-13, 8.27329e-12, 7.57182e-12, 9.05944e-12
5, 25, 1.15124, 3.53596, 0.212121, 0.728842, 6309.57, 0.8, 1.46314e-13, 1.0547e-11, 9.33244e-12, 1.19836e-11
5, 25, 0.431716, 1.45961, 0.212121, 1.46195, 10000, 1, 8.14977e-14, 1.59012e-11, 1.30574e-11, 1.87356e-11
5, 25, 0.10279, 0.59618, 0.212121, 3.48204, 15848.9, 1.2, 4.55301e-14, 2.84663e-11, 1.83235e-11, 3.60205e-11
