300, 25, 152.149, 99.192, 0.212121, 0.0272768, 100, -1, 3.11545e-10, 5.15573e-12, 4.9915e-12, 5.32887e-12
300, 25, 320.066, 298.049, 0.212121, 0.011464, 158.489, -0.8, 3.97859e-11, 1.62867e-12, 1.60118e-12, 1.65688e-12
300, 25, 127.233, 227.658, 0.212121, 0.00832641, 251.189, -0.6, 8.63194e-12, 8.89108e-13, 8.72607e-13, 9.05991e-13
300, 25, 59.9058, 160.681, 0.212121, 0.00778982, 398.107, -0.4, 2.40624e-12, 6.25208e-13, 6.11012e-13, 6.39749e-13
300, 25, 34.7429, 107.148, 0.212121, 0.00884487, 630.957, -0.2, 8.12961e-13, 5.33566e-13, 5.18537e-13, 5.49026e-13
300, 25, 18.3993, 62.7633, 0.212121, 0.0110021, 1000, -9.71445e-17, 2.99821e-13, 4.98855e-13, 4.80367e-13, 5.18018e-13
300, 25, 10.4845, 33.1805, 0.212121, 0.0159469, 1584.89, 0.2, 1.28306e-13, 5.43468e-13, 5.16364e-13, 5.71977e-13
300, 25, 6.02347, 17.0425, 0.212121, 0.0240358, 2511.89, 0.4, 5.67903e-14, 6.15681e-13, 5.74096e-13, 6.60417e-13
300, 25, 2.7342, 7.6681, 0.212121, 0.0369165, 3981.07, 0.6, 2.52483e-14, 7.1075e-13, 6.41124e-13, 7.88432e-13
300, 25, 1.15124, 3.53596, 0.212121, 0.0536574, 6309.57, 0.8, 1.04629e-14, 7.76473e-13, 6.67365e-13, 9.04223e-13
300, 25, 0.431716, 1.45961, 0.212121, 0.0845582, 10000, 1, 4.545e-15, 9.19713e-13, 7.28189e-13, 1.16345e-12
300, 25, 0.10279, 0.59618, 0.212121, 0.115577, 15848.9, 1.2, 1.58989e-15, 9.44865e-13, 6.39848e-13, 1.36716e-12
