200, 25, 152.149, 99.192, 0.212121, 0.0334882, 100, -1, 3.82495e-10, 6.32979e-12, 6.12825e-12, 6.54227e-12
200, 25, 320.066, 298.049, 0.212121, 0.0140641, 158.489, -0.8, 4.88099e-11, 1.99807e-12, 1.96435e-12, 2.03265e-12
200, 25, 127.233, 227.658, 0.212121, 0.0102248, 251.189, -0.6, 1.06001e-11, 1.09182e-12, 1.07157e-12, 1.11253e-12
200, 25, 59.9058, 160.681, 0.212121, 0.00957719, 398.107, -0.4, 2.95846e-12, 7.68661e-13, 7.51235e-13, 7.86512e-13
200, 25, 34.7429, 107.148, 0.212121, 0.010887, 630.957, -0.2, 1.00072e-12, 6.56756e-13, 6.38296e-13, 6.75746e-13
200, 25, 18.3993, 62.7633, 0.212121, 0.0135667, 1000, -9.71445e-17, 3.69749e-13, 6.15134e-13, 5.92403e-13, 6.38696e-13
200, 25, 10.4845, 33.1805, 0.212121, 0.0197052, 1584.89, 0.2, 1.58574e-13, 6.7155e-13, 6.3818e-13, 7.0665e-13
200, 25, 6.02347, 17.0425, 0.212121, 0.0297792, 2511.89, 0.4, 7.03835e-14, 7.62799e-13, 7.11511e-13, 8.17978e-13
200, 25, 2.7342, 7.6681, 0.212121, 0.04597, 3981.07, 0.6, 3.14622e-14, 8.85057e-13, 7.98913e-13, 9.81186e-13
200, 25, 1.15124, 3.53596, 0.212121, 0.0673399, 6309.57, 0.8, 1.31515e-14, 9.74471e-13, 8.38855e-13, 1.13332e-12
200, 25, 0.431716, 1.45961, 0.212121, 0.107459, 10000, 1, 5.79834e-15, 1.1688e-12, 9.28997e-13, 1.47429e-12
200, 25, 0.10279, 0.59618, 0.212121, 0.150926, 15848.9, 1.2, 2.10648e-15, 1.23385e-12, 8.4775e-13, 1.77093e-12
