1, 25, 152.149, 99.192, 0.212121, 0.554808, 100, -1, 6.34222e-09, 1.04867e-10, 1.01614e-10, 1.08298e-10
1, 25, 320.066, 298.049, 0.212121, 0.222577, 158.489, -0.8, 7.72785e-10, 3.16212e-11, 3.11006e-11, 3.21551e-11
1, 25, 127.233, 227.658, 0.212121, 0.171665, 251.189, -0.6, 1.78143e-10, 1.83307e-11, 1.80086e-11, 1.86603e-11
1, 25, 59.9058, 160.681, 0.212121, 0.172067, 398.107, -0.4, 5.32564e-11, 1.381e-11, 1.35233e-11, 1.4104e-11
1, 25, 34.7429, 107.148, 0.212121, 0.208262, 630.957, -0.2, 1.92034e-11, 1.25634e-11, 1.22487e-11, 1.28874e-11
1, 25, 18.3993, 62.7633, 0.212121, 0.284065, 1000, -9.71445e-17, 7.78388e-12, 1.28799e-11, 1.24712e-11, 1.33044e-11
1, 25, 10.4845, 33.1805, 0.212121, 0.454753, 1584.89, 0.2, 3.69111e-12, 1.54979e-11, 1.48548e-11, 1.61762e-11
1, 25, 6.02347, 17.0425, 0.212121, 0.769515, 2511.89, 0.4, 1.84318e-12, 1.97112e-11, 1.86328e-11, 2.08769e-11
1, 25, 2.7342, 7.6681, 0.212121, 1.43816, 3981.07, 0.6, 1.00832e-12, 2.76887e-11, 2.5604e-11, 3.00359e-11
1, 25, 1.15124, 3.53596, 0.212121, 3.03789, 6309.57, 0.8, 5.49621e-13, 4.39611e-11, 3.50569e-11, 4.84057e-11
1, 25, 0.431716, 1.45961, 0.212121, 7.30975, 10000, 1, 3.42301e-13, 7.95059e-11, 5.48427e-11, 9.25811e-11
1, 25, 0.10279, 0.59618, 0.212121, 17.4102, 15848.9, 1.2, 2.14721e-13, 1.42331e-10, 8.64141e-11, 1.80103e-10
